frame,tipo_objeto,confianza,id_tracking,x1,y1,x2,y2,mx1,my1,mx2,my2,confianza_matricula,texto_matricula
466,car,0.73,24,1303,319,1343,349,,,,,,
466,person,0.77,7,796,288,829,385,,,,,,
466,car,0.63,27,1001,311,1079,342,,,,,,
466,car,0.9,31,1553,334,1876,498,,,,,,
466,car,0.6,25,1340,324,1396,355,,,,,,
467,car,0.76,15,1138,309,1197,356,,,,,,
467,person,0.81,10,761,283,796,385,,,,,,
467,car,0.73,24,1303,319,1343,349,,,,,,
467,person,0.78,7,796,288,831,385,,,,,,
467,car,0.6,27,1004,312,1080,342,,,,,,
467,car,0.91,31,1543,335,1855,494,,,,,,
467,car,0.6,25,1340,324,1393,354,,,,,,
468,car,0.75,15,1138,310,1196,356,,,,,,
468,person,0.81,10,762,284,796,386,,,,,,
468,car,0.73,24,1303,319,1343,349,,,,,,
468,person,0.77,7,796,288,831,385,,,,,,
468,car,0.61,27,1007,312,1082,342,,,,,,
468,car,0.91,31,1536,335,1836,489,,,,,,
469,car,0.75,15,1137,310,1196,356,,,,,,
469,person,0.81,10,762,284,797,386,,,,,,
469,car,0.73,24,1303,319,1343,349,,,,,,
469,person,0.77,7,797,288,832,385,,,,,,
469,car,0.91,31,1533,334,1829,488,,,,,,
470,car,0.75,15,1137,310,1196,356,,,,,,
470,person,0.82,10,763,284,797,386,,,,,,
470,car,0.72,24,1303,319,1343,349,,,,,,
470,person,0.76,7,798,289,832,385,,,,,,
470,car,0.92,31,1528,335,1816,486,,,,,,
470,car,0.61,25,1340,324,1392,354,,,,,,
470,car,0.67,27,1010,312,1083,343,,,,,,
471,car,0.76,15,1136,310,1196,357,,,,,,
471,person,0.83,10,764,286,798,386,,,,,,
471,car,0.71,24,1303,319,1343,349,,,,,,
471,person,0.77,7,798,290,832,384,,,,,,
471,car,0.92,31,1522,334,1801,483,,,,,,
471,car,0.61,25,1340,324,1392,354,,,,,,
471,car,0.65,27,1012,312,1085,343,,,,,,
472,car,0.76,15,1135,309,1196,357,,,,,,
472,person,0.84,10,765,287,799,385,,,,,,
472,car,0.72,24,1302,319,1343,349,,,,,,
472,person,0.74,7,798,290,833,385,,,,,,
472,car,0.93,31,1514,334,1785,479,,,,,,
472,car,0.6,25,1340,324,1394,355,,,,,,
473,car,0.78,15,1135,309,1196,357,,,,,,
473,person,0.84,10,766,287,800,385,,,,,,
473,car,0.71,24,1302,319,1343,349,,,,,,
473,person,0.7,7,799,292,832,384,,,,,,
473,car,0.92,31,1508,334,1770,475,,,,,,
473,car,0.61,25,1341,324,1395,355,,,,,,
474,car,0.78,15,1134,309,1196,357,,,,,,
474,person,0.83,10,767,286,800,385,,,,,,
474,car,0.71,24,1302,319,1343,349,,,,,,
474,person,0.66,7,800,293,832,384,,,,,,
474,car,0.91,31,1500,335,1755,470,,,,,,
474,car,0.6,25,1341,324,1395,355,,,,,,
475,car,0.8,15,1133,309,1196,357,,,,,,
475,person,0.78,10,767,285,801,384,,,,,,
475,car,0.71,24,1303,319,1343,349,,,,,,
475,person,0.67,7,800,292,833,383,,,,,,
475,car,0.9,31,1495,334,1741,468,,,,,,
475,car,0.62,27,1018,313,1089,342,,,,,,
476,car,0.79,15,1133,309,1196,357,,,,,,
476,person,0.78,10,767,284,801,384,,,,,,
476,car,0.71,24,1303,319,1343,349,,,,,,
476,person,0.67,7,801,292,833,383,,,,,,
476,car,0.9,31,1494,334,1736,467,,,,,,
476,car,0.62,27,1018,313,1090,342,,,,,,
477,car,0.8,15,1133,309,1196,357,,,,,,
477,person,0.71,10,768,284,802,384,,,,,,
477,car,0.71,24,1302,319,1343,349,,,,,,
477,person,0.68,7,801,291,834,384,,,,,,
477,car,0.9,31,1487,334,1726,466,,,,,,
477,car,0.62,27,1019,314,1090,342,,,,,,
477,car,0.61,25,1341,324,1396,355,,,,,,
478,car,0.79,15,1132,309,1196,357,,,,,,
478,person,0.69,10,769,283,805,383,,,,,,
478,car,0.71,24,1302,319,1343,349,,,,,,
478,person,0.66,7,801,290,834,384,,,,,,
478,car,0.9,31,1481,333,1715,463,,,,,,
478,car,0.61,25,1341,324,1396,355,,,,,,
479,car,0.79,15,1132,309,1197,358,,,,,,
479,person,0.69,10,770,283,806,382,,,,,,
479,car,0.72,24,1302,319,1343,349,,,,,,
479,person,0.69,7,802,289,835,384,,,,,,
479,car,0.89,31,1476,333,1703,460,,,,,,
479,car,0.61,25,1341,324,1396,355,,,,,,
480,car,0.8,15,1131,309,1197,358,,,,,,
480,person,0.74,10,771,284,807,383,,,,,,
480,car,0.72,24,1302,320,1343,349,,,,,,
480,person,0.68,7,803,288,835,384,,,,,,
480,car,0.9,31,1471,332,1692,457,,,,,,
480,car,0.62,25,1341,324,1395,355,,,,,,
480,car,0.6,27,1025,314,1096,342,,,,,,
481,car,0.8,15,1131,309,1197,358,,,,,,
481,person,0.77,10,772,284,808,383,,,,,,
481,car,0.72,24,1302,320,1343,349,,,,,,
481,person,0.7,7,804,286,836,384,,,,,,
481,car,0.9,31,1465,331,1681,454,,,,,,
481,car,0.61,25,1341,324,1395,355,,,,,,
482,car,0.81,15,1131,309,1197,358,,,,,,
482,person,0.77,10,773,283,809,383,,,,,,
482,car,0.72,24,1302,320,1343,349,,,,,,
482,person,0.69,7,804,286,836,384,,,,,,
482,car,0.9,31,1463,331,1677,453,,,,,,
482,car,0.61,25,1341,324,1395,355,,,,,,
483,car,0.8,15,1131,309,1196,358,,,,,,
483,person,0.75,10,773,284,809,384,,,,,,
483,car,0.72,24,1302,320,1343,349,,,,,,
483,person,0.74,7,804,285,836,384,,,,,,
483,car,0.91,31,1460,331,1669,452,,,,,,
483,car,0.61,25,1341,324,1395,355,,,,,,
484,car,0.77,15,1131,309,1196,358,,,,,,
484,person,0.77,10,773,285,808,384,,,,,,
484,car,0.73,24,1302,320,1343,349,,,,,,
484,person,0.75,7,804,285,836,384,,,,,,
484,car,0.91,31,1456,331,1660,450,,,,,,
484,car,0.62,25,1341,324,1395,355,,,,,,
485,car,0.77,15,1130,309,1196,359,,,,,,
485,person,0.77,10,774,286,807,384,,,,,,
485,car,0.73,24,1302,320,1343,349,,,,,,
485,person,0.75,7,805,285,837,385,,,,,,
485,car,0.9,31,1450,329,1650,448,,,,,,
485,car,0.61,25,1341,324,1395,355,,,,,,
486,car,0.79,15,1130,309,1196,359,,,,,,
486,person,0.78,10,775,287,807,384,,,,,,
486,car,0.74,24,1302,320,1343,349,,,,,,
486,person,0.75,7,806,285,838,384,,,,,,
486,car,0.91,31,1447,330,1640,444,,,,,,
486,car,0.61,25,1341,324,1395,355,,,,,,
486,car,0.64,27,1045,314,1106,342,,,,,,
487,car,0.77,15,1129,309,1196,359,,,,,,
487,person,0.8,10,775,287,808,384,,,,,,
487,car,0.74,24,1303,320,1343,349,,,,,,
487,person,0.72,7,806,287,838,383,,,,,,
487,car,0.9,31,1443,329,1632,442,,,,,,
487,car,0.63,25,1341,324,1395,354,,,,,,
487,car,0.65,27,1046,315,1107,342,,,,,,
488,car,0.77,15,1129,309,1196,359,,,,,,
488,person,0.8,10,776,287,808,384,,,,,,
488,car,0.75,24,1303,320,1343,349,,,,,,
488,person,0.72,7,806,288,838,383,,,,,,
488,car,0.9,31,1442,328,1629,441,,,,,,
488,car,0.63,25,1341,324,1395,354,,,,,,
488,car,0.65,27,1047,315,1108,342,,,,,,
488,car,0.61,32,1390,323,1449,364,,,,,,
489,car,0.77,15,1129,309,1196,359,,,,,,
489,person,0.83,10,776,286,808,383,,,,,,
489,car,0.74,24,1303,320,1343,349,,,,,,
489,person,0.66,7,807,290,839,382,,,,,,
489,car,0.89,31,1438,327,1623,439,,,,,,
489,car,0.62,25,1341,324,1395,354,,,,,,
489,car,0.67,27,1046,314,1109,342,,,,,,
489,car,0.61,32,1390,323,1449,366,,,,,,
490,car,0.76,15,1129,309,1196,360,,,,,,
490,person,0.81,10,776,285,809,383,,,,,,
490,car,0.74,24,1303,320,1343,349,,,,,,
490,person,0.71,7,808,290,839,383,,,,,,
490,car,0.91,31,1433,326,1615,438,,,,,,
490,car,0.62,25,1341,324,1395,354,,,,,,
490,car,0.68,27,1046,314,1110,342,,,,,,
490,car,0.63,32,1390,323,1450,367,,,,,,
491,car,0.77,15,1128,309,1196,360,,,,,,
491,person,0.83,10,777,285,809,383,,,,,,
491,car,0.75,24,1303,320,1343,349,,,,,,
491,person,0.72,7,808,290,840,384,,,,,,
491,car,0.9,31,1430,325,1606,436,,,,,,
491,car,0.63,25,1341,324,1395,354,,,,,,
491,car,0.65,27,1047,314,1112,342,,,,,,
491,car,0.66,32,1390,323,1449,366,,,,,,
492,car,0.77,15,1128,309,1196,361,,,,,,
492,person,0.82,10,777,284,809,382,,,,,,
492,car,0.75,24,1303,320,1343,349,,,,,,
492,person,0.71,7,809,289,840,384,,,,,,
492,car,0.89,31,1425,326,1599,434,,,,,,
492,car,0.64,25,1341,324,1395,354,,,,,,
492,car,0.68,27,1048,314,1113,342,,,,,,
492,car,0.67,32,1392,325,1450,367,,,,,,
493,car,0.77,15,1128,309,1196,361,,,,,,
493,person,0.81,10,777,284,810,381,,,,,,
493,car,0.75,24,1303,320,1343,349,,,,,,
493,person,0.66,7,810,286,841,385,,,,,,
493,car,0.86,31,1421,325,1590,433,,,,,,
493,car,0.64,25,1341,324,1395,354,,,,,,
493,car,0.66,27,1050,314,1114,342,,,,,,
493,car,0.63,32,1393,326,1450,366,,,,,,
494,car,0.77,15,1127,308,1196,361,,,,,,
494,person,0.81,10,777,283,811,381,,,,,,
494,car,0.75,24,1303,320,1343,349,,,,,,
494,person,0.67,7,810,286,841,385,,,,,,
494,car,0.86,31,1420,326,1587,432,,,,,,
494,car,0.64,25,1341,324,1396,354,,,,,,
494,car,0.66,27,1051,314,1115,342,,,,,,
494,car,0.63,32,1393,326,1450,366,,,,,,
495,car,0.75,15,1128,308,1195,361,,,,,,
495,person,0.77,10,777,283,811,381,,,,,,
495,car,0.74,24,1303,320,1343,349,,,,,,
495,person,0.63,7,810,283,842,384,,,,,,
495,car,0.87,31,1417,325,1582,431,,,,,,
495,car,0.63,25,1341,324,1395,355,,,,,,
495,car,0.7,27,1052,314,1116,342,,,,,,
495,car,0.64,32,1392,326,1449,365,,,,,,
496,car,0.75,15,1127,308,1194,361,,,,,,
496,person,0.76,10,778,283,812,381,,,,,,
496,car,0.74,24,1303,320,1343,349,,,,,,
496,person,0.65,7,811,282,842,384,,,,,,
496,car,0.87,31,1414,326,1576,428,,,,,,
496,car,0.62,25,1341,324,1395,355,,,,,,
496,car,0.73,27,1054,314,1117,342,,,,,,
497,car,0.76,15,1127,308,1194,361,,,,,,
497,person,0.77,10,778,284,812,381,,,,,,
497,car,0.74,24,1303,320,1343,349,,,,,,
497,person,0.71,7,813,283,842,383,,,,,,
497,car,0.86,31,1410,325,1570,427,,,,,,
497,car,0.62,25,1341,324,1395,355,,,,,,
497,car,0.73,27,1056,314,1119,343,,,,,,
498,car,0.76,15,1127,308,1194,362,,,,,,
498,person,0.76,10,779,285,812,381,,,,,,
498,car,0.74,24,1303,320,1343,349,,,,,,
498,person,0.75,7,814,284,842,383,,,,,,
498,car,0.86,31,1407,326,1563,425,,,,,,
498,car,0.61,25,1341,324,1395,355,,,,,,
498,car,0.66,27,1057,315,1120,343,,,,,,
499,car,0.78,15,1126,308,1193,363,,,,,,
499,person,0.76,10,780,286,813,381,,,,,,
499,car,0.74,24,1303,320,1343,349,,,,,,
499,person,0.75,7,815,285,842,383,,,,,,
499,car,0.88,31,1402,325,1556,422,,,,,,
499,car,0.61,25,1341,324,1395,355,,,,,,
499,car,0.68,27,1057,315,1123,343,,,,,,
500,car,0.78,15,1126,308,1193,363,,,,,,
500,person,0.76,10,780,287,814,380,,,,,,
500,car,0.74,24,1303,320,1343,349,,,,,,
500,person,0.75,7,815,285,843,383,,,,,,
500,car,0.88,31,1401,325,1554,421,,,,,,
500,car,0.61,25,1340,324,1395,355,,,,,,
500,car,0.68,27,1057,315,1124,343,,,,,,
501,car,0.78,15,1126,308,1193,363,,,,,,
501,person,0.79,10,782,288,814,380,,,,,,
501,car,0.75,24,1303,320,1343,349,,,,,,
501,person,0.73,7,815,286,844,382,,,,,,
501,car,0.86,31,1399,326,1550,421,,,,,,
501,car,0.61,25,1340,324,1396,355,,,,,,
501,car,0.71,27,1058,315,1125,343,,,,,,
502,car,0.77,15,1126,308,1193,363,,,,,,
502,person,0.8,10,782,288,814,380,,,,,,
502,car,0.74,24,1303,320,1343,349,,,,,,
502,person,0.74,7,815,287,844,382,,,,,,
502,car,0.87,31,1398,325,1545,420,,,,,,
502,car,0.6,25,1340,324,1396,355,,,,,,
502,car,0.73,27,1058,315,1124,343,,,,,,
503,car,0.78,15,1125,307,1193,364,,,,,,
503,person,0.77,10,783,289,814,380,,,,,,
503,car,0.75,24,1303,320,1343,349,,,,,,
503,person,0.75,7,815,287,844,382,,,,,,
503,car,0.83,31,1395,325,1540,418,,,,,,
503,car,0.61,25,1340,324,1396,355,,,,,,
503,car,0.74,27,1058,315,1125,343,,,,,,
504,car,0.79,15,1125,308,1193,364,,,,,,
504,person,0.77,10,785,288,815,381,,,,,,
504,car,0.75,24,1303,320,1343,349,,,,,,
504,person,0.75,7,815,288,846,382,,,,,,
504,car,0.84,31,1394,326,1534,418,,,,,,
504,car,0.7,27,1060,316,1124,343,,,,,,
505,car,0.77,15,1125,308,1193,364,,,,,,
505,person,0.8,10,785,288,816,381,,,,,,
505,car,0.76,24,1303,320,1343,349,,,,,,
505,person,0.73,7,815,288,846,382,,,,,,
505,car,0.85,31,1390,326,1528,415,,,,,,
505,car,0.7,27,1061,316,1124,343,,,,,,
505,car,0.61,25,1341,324,1397,356,,,,,,
506,car,0.78,15,1124,308,1193,364,,,,,,
506,person,0.8,10,786,288,816,381,,,,,,
506,car,0.76,24,1303,320,1343,349,,,,,,
506,person,0.73,7,815,288,846,382,,,,,,
506,car,0.85,31,1389,325,1526,414,,,,,,
506,car,0.71,27,1062,316,1124,343,,,,,,
506,car,0.62,25,1341,324,1398,356,,,,,,
507,car,0.76,15,1124,308,1193,365,,,,,,
507,person,0.8,10,786,288,817,380,,,,,,
507,car,0.74,24,1303,320,1342,349,,,,,,
507,person,0.73,7,815,288,846,382,,,,,,
507,car,0.85,31,1386,325,1523,413,,,,,,
507,car,0.75,27,1063,315,1124,343,,,,,,
508,car,0.77,15,1123,308,1193,365,,,,,,
508,person,0.84,10,786,287,817,380,,,,,,
508,car,0.74,24,1303,320,1342,349,,,,,,
508,person,0.74,7,814,288,846,382,,,,,,
508,car,0.88,31,1383,324,1519,411,,,,,,
508,car,0.76,27,1064,315,1125,342,,,,,,
508,car,0.61,25,1340,324,1398,355,,,,,,
509,car,0.78,15,1123,308,1193,366,,,,,,
509,person,0.83,10,786,287,818,380,,,,,,
509,car,0.74,24,1303,320,1342,349,,,,,,
509,person,0.74,7,815,287,847,382,,,,,,
509,car,0.87,31,1380,324,1515,411,,,,,,
509,car,0.74,27,1067,315,1124,343,,,,,,
510,car,0.79,15,1122,308,1193,366,,,,,,
510,person,0.8,10,786,286,818,379,,,,,,
510,car,0.74,24,1303,320,1342,349,,,,,,
510,person,0.74,7,816,286,847,382,,,,,,
510,car,0.88,31,1378,324,1510,410,,,,,,
510,car,0.7,27,1069,315,1125,342,,,,,,
511,car,0.78,15,1121,308,1193,366,,,,,,
511,person,0.76,10,787,285,820,379,,,,,,
511,car,0.74,24,1303,320,1342,349,,,,,,
511,person,0.69,7,816,286,848,381,,,,,,
511,car,0.88,31,1376,324,1507,410,,,,,,
511,car,0.68,27,1071,315,1126,343,,,,,,
512,car,0.78,15,1121,308,1193,367,,,,,,
512,person,0.75,10,787,284,820,379,,,,,,
512,car,0.74,24,1303,320,1342,349,,,,,,
512,person,0.69,7,817,286,848,381,,,,,,
512,car,0.88,31,1376,324,1506,410,,,,,,
512,car,0.68,27,1072,315,1126,343,,,,,,
513,car,0.79,15,1120,308,1192,367,,,,,,
513,person,0.76,10,788,284,822,378,,,,,,
513,car,0.74,24,1303,320,1342,349,,,,,,
513,person,0.69,7,818,285,849,380,,,,,,
513,car,0.87,31,1374,324,1503,409,,,,,,
513,car,0.69,27,1074,316,1126,343,,,,,,
513,car,0.61,25,1340,324,1398,354,,,,,,
514,car,0.79,15,1120,308,1191,367,,,,,,
514,person,0.72,10,790,284,822,377,,,,,,
514,car,0.74,24,1303,320,1342,349,,,,,,
514,person,0.7,7,819,285,849,379,,,,,,
514,car,0.86,31,1371,324,1500,409,,,,,,
514,car,0.67,27,1076,315,1126,344,,,,,,
515,car,0.74,15,1119,308,1191,367,,,,,,
515,person,0.69,10,792,284,823,377,,,,,,
515,car,0.74,24,1303,320,1342,349,,,,,,
515,person,0.67,7,820,285,850,378,,,,,,
515,car,0.88,31,1368,323,1496,406,,,,,,
515,car,0.62,27,1078,315,1125,344,,,,,,
516,car,0.69,15,1117,308,1191,368,,,,,,
516,person,0.74,10,793,285,824,377,,,,,,
516,car,0.74,24,1303,320,1342,349,,,,,,
516,person,0.69,7,821,286,850,379,,,,,,
516,car,0.87,31,1367,323,1492,405,,,,,,
517,car,0.71,15,1116,307,1190,369,,,,,,
517,person,0.78,10,794,285,825,378,,,,,,
517,car,0.73,24,1303,320,1342,349,,,,,,
517,person,0.69,7,822,287,849,380,,,,,,
517,car,0.84,31,1366,323,1486,403,,,,,,
518,car,0.71,15,1116,307,1190,369,,,,,,
518,person,0.78,10,794,285,825,378,,,,,,
518,car,0.74,24,1303,320,1342,349,,,,,,
518,person,0.68,7,822,288,849,380,,,,,,
518,car,0.84,31,1365,323,1484,402,,,,,,
519,car,0.71,15,1115,307,1190,370,,,,,,
519,person,0.8,10,794,285,824,378,,,,,,
519,car,0.74,24,1303,321,1343,349,,,,,,
519,person,0.69,7,821,287,849,380,,,,,,
519,car,0.86,31,1362,324,1482,402,,,,,,
520,car,0.72,15,1114,307,1190,370,,,,,,
520,person,0.79,10,795,286,824,377,,,,,,
520,car,0.73,24,1303,320,1343,349,,,,,,
520,person,0.7,7,822,287,849,379,,,,,,
520,car,0.91,31,1363,324,1480,401,,,,,,
521,car,0.71,15,1113,307,1190,370,,,,,,
521,person,0.8,10,795,286,824,377,,,,,,
521,car,0.73,24,1303,320,1343,349,,,,,,
521,person,0.69,7,823,285,849,378,,,,,,
521,car,0.91,31,1365,324,1476,400,,,,,,
522,car,0.71,15,1113,307,1190,371,,,,,,
522,person,0.83,10,796,288,825,377,,,,,,
522,car,0.73,24,1303,321,1343,349,,,,,,
522,person,0.72,7,822,283,850,377,,,,,,
522,car,0.91,31,1365,324,1474,399,,,,,,
523,car,0.74,15,1112,306,1189,371,,,,,,
523,person,0.82,10,796,289,825,377,,,,,,
523,car,0.73,24,1303,321,1343,349,,,,,,
523,person,0.72,7,823,283,850,377,,,,,,
523,car,0.9,31,1365,324,1470,398,,,,,,
524,car,0.74,15,1112,306,1189,371,,,,,,
524,person,0.82,10,797,290,825,377,,,,,,
524,car,0.73,24,1303,321,1343,349,,,,,,
524,person,0.73,7,823,283,850,377,,,,,,
524,car,0.91,31,1364,324,1469,398,,,,,,
525,car,0.75,15,1112,306,1189,371,,,,,,
525,person,0.79,10,797,290,826,377,,,,,,
525,car,0.72,24,1303,320,1343,349,,,,,,
525,person,0.72,7,823,283,851,378,,,,,,
525,car,0.87,31,1363,324,1467,397,,,,,,
526,car,0.76,15,1111,306,1188,372,,,,,,
526,person,0.75,10,797,290,827,377,,,,,,
526,car,0.72,24,1303,320,1343,349,,,,,,
526,person,0.72,7,824,284,851,378,,,,,,
526,car,0.83,31,1359,323,1465,395,,,,,,
527,car,0.72,15,1111,306,1188,372,,,,,,
527,person,0.75,10,798,291,828,377,,,,,,
527,car,0.73,24,1303,320,1343,349,,,,,,
527,person,0.73,7,825,287,852,378,,,,,,
527,car,0.84,31,1356,324,1461,394,,,,,,
528,car,0.73,15,1109,306,1187,372,,,,,,
528,person,0.72,10,798,290,829,376,,,,,,
528,car,0.73,24,1303,320,1342,349,,,,,,
528,person,0.72,7,825,288,853,379,,,,,,
528,car,0.87,31,1355,324,1459,394,,,,,,
529,car,0.72,15,1108,306,1187,373,,,,,,
529,person,0.74,10,799,290,829,375,,,,,,
529,car,0.73,24,1303,320,1342,349,,,,,,
529,person,0.68,7,826,291,854,378,,,,,,
529,car,0.86,31,1353,323,1454,393,,,,,,
530,car,0.72,15,1108,306,1187,373,,,,,,
530,person,0.74,10,799,290,829,375,,,,,,
530,car,0.73,24,1303,320,1342,349,,,,,,
530,person,0.68,7,826,292,854,378,,,,,,
530,car,0.86,31,1352,323,1452,393,,,,,,
531,car,0.74,15,1107,306,1187,373,,,,,,
531,person,0.74,10,800,289,829,375,,,,,,
531,car,0.74,24,1303,320,1342,349,,,,,,
531,person,0.7,7,826,291,854,378,,,,,,
531,car,0.87,31,1348,324,1450,392,,,,,,
532,car,0.77,15,1106,306,1186,373,,,,,,
532,person,0.7,10,800,289,830,375,,,,,,
532,car,0.74,24,1303,320,1343,349,,,,,,
532,person,0.69,7,827,289,854,377,,,,,,
532,car,0.86,31,1346,324,1447,391,,,,,,
533,car,0.76,15,1104,306,1186,373,,,,,,
533,person,0.65,10,800,289,830,375,,,,,,
533,car,0.75,24,1303,320,1343,349,,,,,,
533,person,0.68,7,827,289,854,376,,,,,,
533,car,0.86,31,1346,324,1445,390,,,,,,
534,car,0.79,15,1103,306,1186,373,,,,,,
534,person,0.69,10,800,289,830,375,,,,,,
534,car,0.75,24,1303,320,1343,349,,,,,,
534,person,0.66,7,827,289,853,375,,,,,,
534,car,0.86,31,1345,324,1443,389,,,,,,
535,car,0.76,15,1102,306,1186,374,,,,,,
535,person,0.71,10,801,289,830,376,,,,,,
535,car,0.74,24,1303,320,1343,349,,,,,,
535,car,0.87,31,1344,324,1442,389,,,,,,
536,car,0.76,15,1101,306,1185,374,,,,,,
536,person,0.71,10,801,288,830,376,,,,,,
536,car,0.74,24,1303,320,1343,349,,,,,,
536,car,0.87,31,1344,324,1441,389,,,,,,
537,car,0.78,15,1100,306,1185,374,,,,,,
537,person,0.7,10,801,289,831,376,,,,,,
537,car,0.74,24,1303,321,1343,350,,,,,,
537,car,0.88,31,1342,324,1440,389,,,,,,
538,car,0.77,15,1099,306,1185,374,,,,,,
538,person,0.65,10,801,289,832,376,,,,,,
538,car,0.74,24,1303,321,1343,350,,,,,,
538,car,0.86,31,1341,324,1439,388,,,,,,
539,car,0.77,15,1098,306,1185,375,,,,,,
539,car,0.72,24,1303,321,1343,350,,,,,,
539,car,0.85,31,1340,323,1439,387,,,,,,
540,car,0.77,15,1097,306,1184,376,,,,,,
540,car,0.7,24,1303,321,1343,350,,,,,,
540,car,0.84,31,1339,323,1436,387,,,,,,
540,person,0.6,10,802,289,834,376,,,,,,
541,car,0.73,15,1095,306,1183,377,,,,,,
541,car,0.69,24,1303,321,1343,350,,,,,,
541,car,0.79,31,1338,323,1432,385,,,,,,
541,person,0.64,10,803,290,834,377,,,,,,
541,person,0.62,7,827,291,854,375,,,,,,
542,car,0.73,15,1094,307,1182,377,,,,,,
542,car,0.69,24,1303,321,1343,350,,,,,,
542,car,0.79,31,1338,323,1430,385,,,,,,
542,person,0.64,10,803,290,833,377,,,,,,
542,person,0.62,7,827,291,854,375,,,,,,
543,car,0.74,15,1092,307,1182,378,,,,,,
543,car,0.65,24,1303,320,1343,350,,,,,,
543,car,0.8,31,1337,323,1428,385,,,,,,
543,person,0.62,10,804,289,834,377,,,,,,
543,person,0.62,7,827,290,854,375,,,,,,
544,car,0.75,15,1091,307,1182,379,,,,,,
544,car,0.65,24,1303,320,1343,350,,,,,,
544,car,0.78,31,1337,323,1426,384,,,,,,
544,person,0.64,10,806,288,836,377,,,,,,
545,car,0.78,15,1090,307,1183,379,,,,,,
545,car,0.65,24,1303,319,1343,349,,,,,,
545,car,0.79,31,1336,323,1426,384,,,,,,
545,person,0.65,10,807,288,836,376,,,,,,
546,car,0.83,15,1087,306,1185,380,,,,,,
546,car,0.64,24,1303,319,1343,349,,,,,,
546,car,0.84,31,1336,323,1424,383,,,,,,
546,person,0.66,10,808,288,836,376,,,,,,
547,car,0.82,15,1086,306,1186,381,,,,,,
547,car,0.62,24,1302,319,1343,349,,,,,,
547,car,0.81,31,1336,323,1423,382,,,,,,
547,person,0.68,10,808,287,837,376,,,,,,
548,car,0.81,15,1085,306,1186,381,,,,,,
548,car,0.62,24,1302,319,1343,349,,,,,,
548,car,0.81,31,1336,323,1422,382,,,,,,
548,person,0.68,10,808,286,837,376,,,,,,
549,car,0.83,15,1084,306,1186,382,,,,,,
549,car,0.63,24,1302,319,1344,349,,,,,,
549,car,0.8,31,1335,323,1421,382,,,,,,
549,person,0.68,10,809,286,838,376,,,,,,
550,car,0.82,15,1083,306,1185,382,,,,,,
550,car,0.63,24,1302,318,1344,348,,,,,,
550,car,0.8,31,1335,323,1420,381,,,,,,
550,person,0.65,10,809,286,839,377,,,,,,
551,car,0.81,15,1081,307,1182,383,,,,,,
551,car,0.64,24,1302,318,1344,348,,,,,,
551,car,0.79,31,1333,322,1417,380,,,,,,
552,car,0.8,15,1080,307,1180,384,,,,,,
552,car,0.65,24,1302,319,1344,348,,,,,,
552,car,0.81,31,1332,322,1415,379,,,,,,
553,car,0.78,15,1078,307,1178,384,,,,,,
553,car,0.65,24,1303,319,1343,348,,,,,,
553,car,0.79,31,1330,322,1416,379,,,,,,
554,car,0.78,15,1078,307,1178,385,,,,,,
554,car,0.65,24,1303,319,1343,348,,,,,,
554,car,0.79,31,1330,322,1416,379,,,,,,
555,car,0.77,15,1077,307,1177,386,,,,,,
555,car,0.63,24,1303,319,1342,347,,,,,,
555,car,0.8,31,1329,323,1411,378,,,,,,
555,person,0.61,10,811,289,840,374,,,,,,
556,car,0.77,15,1075,307,1176,387,,,,,,
556,car,0.63,24,1303,319,1341,347,,,,,,
556,car,0.79,31,1328,323,1409,378,,,,,,
557,car,0.8,15,1073,307,1176,388,,,,,,
557,car,0.64,24,1303,319,1340,347,,,,,,
557,car,0.82,31,1328,322,1407,378,,,,,,
557,person,0.66,10,812,291,841,375,,,,,,
558,car,0.82,15,1070,307,1175,389,,,,,,
558,car,0.66,24,1303,319,1338,347,,,,,,
558,car,0.82,31,1327,322,1405,377,,,,,,
558,person,0.7,10,813,291,842,375,,,,,,
559,car,0.82,15,1068,307,1174,389,,,,,,
559,car,0.66,24,1303,319,1338,347,,,,,,
559,car,0.83,31,1326,322,1403,377,,,,,,
559,person,0.71,10,814,289,844,375,,,,,,
560,car,0.82,15,1067,307,1173,389,,,,,,
560,car,0.66,24,1303,319,1337,347,,,,,,
560,car,0.83,31,1326,322,1402,377,,,,,,
560,person,0.71,10,814,289,844,375,,,,,,
560,car,0.6,33,1162,317,1205,343,,,,,,
561,car,0.82,15,1066,306,1172,390,,,,,,
561,car,0.65,24,1303,319,1337,347,,,,,,
561,car,0.82,31,1325,322,1401,376,,,,,,
561,person,0.75,10,815,288,845,375,,,,,,
561,car,0.65,33,1160,316,1206,343,,,,,,
562,car,0.77,15,1064,306,1172,390,,,,,,
562,car,0.65,24,1303,319,1336,347,,,,,,
562,car,0.81,31,1324,322,1399,375,,,,,,
562,person,0.72,10,815,287,845,374,,,,,,
562,car,0.66,33,1160,315,1206,343,,,,,,
563,car,0.79,15,1062,306,1171,390,,,,,,
563,car,0.82,31,1324,322,1398,375,,,,,,
563,person,0.74,10,815,287,845,374,,,,,,
563,car,0.63,33,1159,313,1207,344,,,,,,
564,car,0.77,15,1060,306,1171,390,,,,,,
564,car,0.81,31,1323,322,1396,374,,,,,,
564,person,0.73,10,815,287,845,374,,,,,,
564,car,0.62,33,1159,313,1207,344,,,,,,
